# Q [1/Å] I(Q) [a.u.] dI(Q) [a.u.]
0.00223785 128369 25076.345
0.00251642 104971 19304.806
0.00279499 94345 13700.747
0.00307356 110415 10581.435
0.00335213 90503 7674.3479
0.0036307 78844 6440.1589
0.00390927 82569.5 5021.7006
0.00418784 82371.8 4273.4879
0.00446641 74418 3738.283
0.00474498 75577.4 3242.1464
0.00502355 75699.3 2752.9667
0.00530212 81037.8 2461.3532
0.00558069 82311.9 2138.6991
0.00585926 82059.1 1992.325
0.00613783 79696.7 1789.6164
0.0064164 77918.3 1546.8711
0.00669497 80332.7 1540.6336
0.00697355 79490.5 1332.356
0.00725212 78369.98 1297.957
0.00753069 79992.42 1176.3341
0.00780926 79733.74 1116.2689
0.00808783 79146.95 1091.5843
0.0083664 78296.99 1012.4642
0.00864497 79230.33 968.67507
0.00892354 78000.93 921.67149
0.00920211 78908.95 881.86389
0.00948068 76835.34 885.82894
0.00975925 79386.82 818.72426
0.0100378 77855.25 808.94304
0.0103164 78238.53 782.95628
0.010595 77786.62 755.40985
0.0108735 77341.7 748.45874
0.0111521 78654.56 721.65734
0.0114307 78456.98 728.88616
0.0117092 78391.37 687.64017
0.0119878 76348.12 670.83437
0.0122664 76461.82 671.13453
0.012545 75426.09 642.76395
0.0128235 77123.59 649.66838
0.0131021 76911.1 634.62627
0.0133807 76146.15 614.34974
0.0136592 76818.73 615.8766
0.0139378 76025.14 589.88514
0.0142164 76643.49 596.53857
0.0144949 74510.43 580.88412
0.0147735 76101.27 577.36487
0.0150521 75227.56 566.39704
0.0153307 75117.36 554.86294
0.0156092 74427.13 552.59816
0.0158878 74211.24 544.88126
0.0161664 75215.32 535.13781
0.0164449 75643.93 539.14452
0.0167235 74417.83 519.02473
0.0170021 74686.02 518.10609
0.0172806 74308.73 516.37383
0.0175592 74132 510.23657
0.0178378 74222.61 502.96923
0.0181164 74035.42 496.80248
0.0183949 74033.48 492.36946
0.0186735 74204.54 487.17897
0.0189521 74555.51 494.72339
