# Q [1/Å] I(Q) [a.u.] dI(Q) [a.u.]
0.00223785 77920 24303.128
0.00251642 52366 18735.75
0.00279499 25023 13288.109
0.00307356 31124 10266.408
0.00335213 11724 7405.1404
0.0036307 27935 6204.7426
0.00390927 22572.4 4811.0186
0.00418784 18352.3 4078.0983
0.00446641 18641.8 3524.8421
0.00474498 17479 3047.3069
0.00502355 21021.8 2567.6529
0.00530212 18214.5 2266.9614
0.00558069 16692.3 1951.2944
0.00585926 17175.6 1799.9903
0.00613783 13334.2 1595.9498
0.0064164 17209.4 1348.2215
0.00669497 15798.4 1335.5277
0.00697355 15373.43 1133.1868
0.00725212 14807.47 1083.9152
0.00753069 15118.39 965.14522
0.00780926 15437.2 903.10708
0.00808783 15976.29 877.1848
0.0083664 15518.28 794.16542
0.00864497 16665.78 758.03805
0.00892354 17005.67 709.00461
0.00920211 15298.53 668.30689
0.00948068 16439.16 664.20683
0.00975925 15756.83 602.51439
0.0100378 16002.73 590.95342
0.0103164 15094.04 560.3733
0.010595 16749.88 541.61602
0.0108735 15638.81 535.63532
0.0111521 15372.86 507.74396
0.0114307 15619.16 505.36234
0.0117092 15916.43 476.09007
0.0119878 16476.09 464.79257
0.0122664 15676.8 461.84396
0.012545 15962.09 438.45946
0.0128235 15257.63 440.74737
0.0131021 15847.74 424.76862
0.0133807 16653.79 413.47364
0.0136592 15496.4 406.70791
0.0139378 15037.41 391.06523
0.0142164 16184.58 396.23944
0.0144949 15018.2 383.27844
0.0147735 16358.79 378.5274
0.0150521 14964.93 368.21246
0.0153307 16324.97 362.83819
0.0156092 15461.68 359.20163
0.0158878 15970.49 353.93814
0.0161664 15834.45 347.6147
0.0164449 15480.74 348.18826
0.0167235 15600.51 334.23307
0.0170021 15838.41 334.69993
0.0172806 15236.98 331.80061
0.0175592 15670.7 326.81971
0.0178378 15316.97 323.10168
0.0181164 15199.15 314.45586
0.0183949 15065.09 312.57126
0.0186735 15785.04 310.36073
0.0189521 15379.99 312.54065
0.0192306 14886.96 313.99393
0.0195092 15248.24 316.95803
0.0197878 14869.01 314.0765
0.0200664 15401.11 315.71518
0.0203449 15389.51 313.23814
